ID_GPS,ISO,Country,Partyname,Partyabb,CPARTY,CPARTYABB,Region,Experts,Min_Experts,TYPES,Type_Values,Type_Populism,Type_Populist_Values,Type_Partysize_vote,Type_Partysize_seat,CORE_GPS_ITEMS,V1,V2,V3,V4_Scale,V4_Bin,V4_Ord,V5,V6_Scale,V6_Bin,V6_Ord,V7,V8_Scale,V8_Bin,V8_Ord,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,METAEXPERT,YoB,Gender,Born,Citizen,Partysupport,Ideology,Difficulty,LocationLatitude,LocationLongitude,Language,METAPARTY,Elec_code,Elec_year,PartyPerVote,PartyPerSeats,ENEP,ENPP,LSQINDEX,CHES_lrecon,CHES_lrecon_salience,CHES_galtan,CHES_galtan_salience,CHES_immigrate_policy,CHES_ethnic_minorities,CHES_people_vs_elite,CHES_experts,CHES_vote,CHES_seat,CHES_electionyear,CHES_family,CHES_govt,PG_family,PG_left_right,PG_state_market,PG_liberty_authority,PG_eu_anti_pro,Popu_List,WVS_LR_PartyVoter,WVS_LibCon_PartyVoter,WVS_Polmistrust_PartyVoter,WVS_LR_MedianVoter,WVS_LibCon_MedianVoter,LRdistancemedianvoter,LCdistancemedianvoter,LRdistanceownvoters,LCdistanceownvoters,PARTYIDCODES,ID_ParlGov,ID_PartyFacts,ID_CHES,ID_ESS,ID_CMP,ID_castles_mair,ID_huber_inglehart,ID_ray,ID_benoit_laver,ID_EES,ID_WVS,METACOUNTRY,CountryName,ID_Cow,ID_VDem,Region_9,Region_10,Region_19,OECD,polity,polity2,FH_Regime,FH_PoliticalRights,FH_CivilLiberties,Area,Pop1990,Pop2000,Pop2018,GDP,Longevity,Corruption,Electoral_Integrity,VDem_regime,v2x_polyarchy,v2x_libdem,v2xel_frefair,v2elfrfair,v2elfrfair_osp,v2elfrfair_ord,v2elloelsy,v2elparlel,v2elncbpr,Turnout,v2eltrnout,v2elvaptrn,v2psbars,v2psbars_osp,v2psbars_ord,v2psorgs,v2psorgs_osp,v2psorgs_ord,v2psprbrch,v2psprbrch_osp,v2psprbrch_ord,v2psprlnks,v2psprlnks_osp,v2psprlnks_ord,v2psplats,v2psplats_osp,v2psplats_ord,v2xnp_client,v2xps_party
193,COM,Comoros,Independents,Ind.,COM_ Independents,COM_ Ind.,4,3,0, ,1, ,0,3,3, ,8,2,9.5,4,0,2,6.5,0,0,1,10, , , , ,4,10,0,10,0,0,0,0,1,1,1,2, ,1961.5,1,0.5,0.5,8,8,9.5,-12.78590393,45.23249817,EN, ,COM_22022015_L2,2015,12.5,12.5,4.365211014,4.365211014,0, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,4926, , , , , , , , ,-9, ,Comoros,581,153,1,4,8,0,9,9,1,3,4,1726.736,411594,542357,832322,2585.117414,68,27,45.39668274,1,0.495,0.222,0.392, , , , , , ,71.35, , ,1.319,3.573,4,1.519,3.112,3,1.24,2.615,3,-0.476,1.512,1,0.217,2.155,2,0.682,0.52
194,COM,Comoros,JUWA party,Sun,COM_ JUWA party,COM_ Sun,4,3,0, ,2,4,4,3,3, ,9.333333333,9,2,4,0,2,7.333333333,5,1,3,10,10,1,4,10,0,10,0,6.5,0,2,1,3.5,4.5,4.5,2,0, ,1961.5,1,0.5,0.5,8,8,9.5,-12.78590393,45.23249817,EN, ,COM_22022015_L2,2015,29.2,29.2,4.365211014,4.365211014,0, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,5712, , , , , , , , ,-9, ,Comoros,581,153,1,4,8,0,9,9,1,3,4,1726.736,411594,542357,832322,2585.117414,68,27,45.39668274,1,0.495,0.222,0.392, , , , , , ,71.35, , ,1.319,3.573,4,1.519,3.112,3,1.24,2.615,3,-0.476,1.512,1,0.217,2.155,2,0.682,0.52
195,COM,Comoros,Party for the Harmony of the Comoros,PEC,COM_ Party for the Harmony of the Comoros,COM_ PEC,4,3,0, ,2,2,2,2,2, ,4.5,4.5,9,2.5,0,2,3,9,1,4, ,4,0,2,5.5,6,10,4,6.5, , , ,6,6,6,4,7, ,1961.5,1,0.5,0.5,8,8,9.5,-12.78590393,45.23249817,EN, ,COM_22022015_L2,2015,4.2,4.2,4.365211014,4.365211014,0, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Comoros,581,153,1,4,8,0,9,9,1,3,4,1726.736,411594,542357,832322,2585.117414,68,27,45.39668274,1,0.495,0.222,0.392, , , , , , ,71.35, , ,1.319,3.573,4,1.519,3.112,3,1.24,2.615,3,-0.476,1.512,1,0.217,2.155,2,0.682,0.52
196,COM,Comoros,Rally for an Alternative of Harmonious and Integrated Development,RADHI,COM_ Rally for an Alternative of Harmonious and Integrated D,COM_ RADHI,4,3,0, ,2,2,2,2,2, ,7,4.5,9,2,0,1,3.5,9,1,4,3,3,0,2,6,5.5,5,2,4.5,10,10,4,9.5,9,9.5,7,10, ,1961.5,1,0.5,0.5,8,8,9.5,-12.78590393,45.23249817,EN, ,COM_22022015_L2,2015,4.2,4.2,4.365211014,4.365211014,0, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Comoros,581,153,1,4,8,0,9,9,1,3,4,1726.736,411594,542357,832322,2585.117414,68,27,45.39668274,1,0.495,0.222,0.392, , , , , , ,71.35, , ,1.319,3.573,4,1.519,3.112,3,1.24,2.615,3,-0.476,1.512,1,0.217,2.155,2,0.682,0.52
197,COM,Comoros,Union for the Development of the Comoros,UPDC,COM_ Union for the Development of the Comoros,COM_ UPDC,4,3,0, ,1,1,1,3,3, ,9,7,3.666666667,0,0,1,7,4.5,0,2,9.5,1,0,1,5.5,4,10,0,9,0,0,0,3.5,0,4.5,1,0, ,1961.5,1,0.5,0.5,8,8,9.5,-12.78590393,45.23249817,EN, ,COM_22022015_L2,2015,33.3,33.3,4.365211014,4.365211014,0, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,6517, , , , , , , , ,-9, ,Comoros,581,153,1,4,8,0,9,9,1,3,4,1726.736,411594,542357,832322,2585.117414,68,27,45.39668274,1,0.495,0.222,0.392, , , , , , ,71.35, , ,1.319,3.573,4,1.519,3.112,3,1.24,2.615,3,-0.476,1.512,1,0.217,2.155,2,0.682,0.52
198,CPV,Cape Verde,African Party for the Independence of Cape Verde,PAICV,CPV_ African Party for the Independence of Cape Verde,CPV_ PAICV,4,6,1, ,1,2,1,3,3, ,8.6,8,7,3,0,2,8.75,3.75,0,2,5.333333333,3.5,0,2,4,3,2.5,2.8,8.25,2,2.333333333,3,5.25,4,6.333333333,2.333333333,5.5, ,1962.8,0.6,0.6,0.6,7,5,8.4,25.43410034,-30.12815399,EN, ,CPV_20032016_L1,2016,38.1,39.7,2.242811229,2.118527369,2.36326046, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,3796, , , , , , , , ,-9, ,Cabo Verde,402,70,2,4,6,0,10,10,2,1,1,4054.303,337950,428188,543767,6614.167088,74.1,57,70.97629547,2,0.769,0.695,0.876, , , , , , ,65.65, , ,1.837,3.796,4,1.006,2.668,3,0.788,2.209,2,0.721,2.684,3,1.159,3.157,3,0.311,0.652
199,CPV,Cape Verde,Democratic and Independent Cape Verdean Union,UCID,CPV_ Democratic and Independent Cape Verdean Union,CPV_ UCID,4,6,1, ,4,3,4,2,2, ,7,6.666666667,8.5,7,1,3,8.666666667,9,1,4,6.75,6,1,3,7,2,10,5.333333333,6,4,4,2,4,4,7,5.5,3, ,1962.8,0.6,0.6,0.6,7,5,8.4,25.43410034,-30.12815399,EN, ,CPV_20032016_L1,2016,6.9,4.4,2.242811229,2.118527369,2.36326046, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,3792, , , , , , , , ,-9, ,Cabo Verde,402,70,2,4,6,0,10,10,2,1,1,4054.303,337950,428188,543767,6614.167088,74.1,57,70.97629547,2,0.769,0.695,0.876, , , , , , ,65.65, , ,1.837,3.796,4,1.006,2.668,3,0.788,2.209,2,0.721,2.684,3,1.159,3.157,3,0.311,0.652
200,CPV,Cape Verde,Labour and Solidarity Party,PTS,CPV_ Labour and Solidarity Party,CPV_ PTS,4,6,1, ,0,3,0,1,1, ,4,7.5,9.5,4,0,2,10, , , ,7,6.666666667,1,3,7, ,7.666666667,6,8.5, ,3,2,3,3.5,7,8,2, ,1962.8,0.6,0.6,0.6,7,5,8.4,25.43410034,-30.12815399,EN, ,CPV_20032016_L1,2016,0.1,0,2.242811229,2.118527369,2.36326046, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Cabo Verde,402,70,2,4,6,0,10,10,2,1,1,4054.303,337950,428188,543767,6614.167088,74.1,57,70.97629547,2,0.769,0.695,0.876, , , , , , ,65.65, , ,1.837,3.796,4,1.006,2.668,3,0.788,2.209,2,0.721,2.684,3,1.159,3.157,3,0.311,0.652
201,CPV,Cape Verde,Movement for Democracy,MPD,CPV_ Movement for Democracy,CPV_ MPD,4,6,1, ,4,2,2,3,3, ,9,8.25,7.5,8.666666667,1,4,9.5,5.333333333,1,3,6.4,4.75,0,2,5,5,6.4,3.5,7.6,3,3,3.2,7.25,6.2,9.5,3,5.5, ,1962.8,0.6,0.6,0.6,7,5,8.4,25.43410034,-30.12815399,EN, ,CPV_20032016_L1,2016,54.4,55.9,2.242811229,2.118527369,2.36326046, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,3793, , , , , , , , ,-9, ,Cabo Verde,402,70,2,4,6,0,10,10,2,1,1,4054.303,337950,428188,543767,6614.167088,74.1,57,70.97629547,2,0.769,0.695,0.876, , , , , , ,65.65, , ,1.837,3.796,4,1.006,2.668,3,0.788,2.209,2,0.721,2.684,3,1.159,3.157,3,0.311,0.652
202,CPV,Cape Verde,People's Party,PP,CPV_ People's Party,CPV_ PP,4,6,1, ,0,4,0,1,1, ,4.166666667,8.5,10,1,0,1,7, , , ,8.5,8.5,1,4,7,2,7,5,9,2,1,2,1,2.5,5.333333333,9,1, ,1962.8,0.6,0.6,0.6,7,5,8.4,25.43410034,-30.12815399,EN, ,CPV_20032016_L1,2016,0.3,0,2.242811229,2.118527369,2.36326046, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Cabo Verde,402,70,2,4,6,0,10,10,2,1,1,4054.303,337950,428188,543767,6614.167088,74.1,57,70.97629547,2,0.769,0.695,0.876, , , , , , ,65.65, , ,1.837,3.796,4,1.006,2.668,3,0.788,2.209,2,0.721,2.684,3,1.159,3.157,3,0.311,0.652
203,CPV,Cape Verde,Social Democratic Party,PSD,CPV_ Social Democratic Party,CPV_ PSD,4,6,1, ,0,3,4,1,1, ,5,8,10, , , ,10,9,1,4,8.333333333,6.666666667,1,3,7, ,10,6,8.5, , ,4,3,3.5,7,7,2, ,1962.8,0.6,0.6,0.6,7,5,8.4,25.43410034,-30.12815399,EN, ,CPV_20032016_L1,2016,0.1,0,2.242811229,2.118527369,2.36326046, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Cabo Verde,402,70,2,4,6,0,10,10,2,1,1,4054.303,337950,428188,543767,6614.167088,74.1,57,70.97629547,2,0.769,0.695,0.876, , , , , , ,65.65, , ,1.837,3.796,4,1.006,2.668,3,0.788,2.209,2,0.721,2.684,3,1.159,3.157,3,0.311,0.652
204,CRI,Costa Rica,Accessibility without Exclusion,AE,CRI_ Accessibility without Exclusion,CRI_ AE,2,9,1, ,4,3,4,1, , ,8.142857143,5.833333333,6.833333333,6,1,3,6.333333333,8.333333333,1,4,5.142857143,5.833333333,1,3,6.8,8.2,7.5,8,6.25,6.833333333,6,5.333333333,6.6,5.5,8,8.5,3, ,1969.75,0.875,0.25,0.625,5,4.375,8.25,31.1595726,-94.01684952,EN, ,CRI_01042018_P2,2018,2.32, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,504, , , , , , , , ,-9, ,Costa Rica,94,73, ,2,17, , , , , , ,51402.625,3119433,3962372,4999441,15679.98056,81.4,56,78.83804321,3,0.896,0.832,0.973,1.97,3.843,4,8,1,4, ,66.45,60.6,2.289,3.909,4,1.431,3.04,3,0.419,1.877,2,1.367,3.219,3,2.052,3.745,4,0.116,0.646
205,CRI,Costa Rica,Broad Front,FA,CRI_ Broad Front,CRI_ FA,2,9,1, ,1,2,1,2, , ,8.375,7.2,4.625,1.75,0,1,7.5,0.875,0,1,7.142857143,2.875,0,2,4,2.375,1.25,0.625,6,0.5,0.142857143,1.5,1.714285714,2.5,3,5.875,1.666666667, ,1969.75,0.875,0.25,0.625,5,4.375,8.25,31.1595726,-94.01684952,EN, ,CRI_01042018_P2,2018,3.95, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,1252, , , , , , , , ,-9, ,Costa Rica,94,73, ,2,17, , , , , , ,51402.625,3119433,3962372,4999441,15679.98056,81.4,56,78.83804321,3,0.896,0.832,0.973,1.97,3.843,4,8,1,4, ,66.45,60.6,2.289,3.909,4,1.431,3.04,3,0.419,1.877,2,1.367,3.219,3,2.052,3.745,4,0.116,0.646
206,CRI,Costa Rica,Citizens Action Party,PAC,CRI_ Citizens Action Party,CRI_ PAC,2,9,1, ,1,1,1,3, , ,9.25,6,5.6,4,0,2,7.75,2.333333333,0,1,5.2,1.5,0,1,3,2.857142857,3.571428571,2.25,8.5,1,1.714285714,1,3.25,3,5.6,4.571428571,3, ,1969.75,0.875,0.25,0.625,5,4.375,8.25,31.1595726,-94.01684952,EN, ,CRI_01042018_P2,2018,16.27, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,1247, , , , , , , , ,-9, ,Costa Rica,94,73, ,2,17, , , , , , ,51402.625,3119433,3962372,4999441,15679.98056,81.4,56,78.83804321,3,0.896,0.832,0.973,1.97,3.843,4,8,1,4, ,66.45,60.6,2.289,3.909,4,1.431,3.04,3,0.419,1.877,2,1.367,3.219,3,2.052,3.745,4,0.116,0.646
207,CRI,Costa Rica,Libertarian Movement Party,PML,CRI_ Libertarian Movement Party,CRI_ PML,2,9,1, ,3,3,3,1, , ,9,4.285714286,4.428571429,8.857142857,1,4,9.142857143,4.857142857,0,2,4.428571429,6.285714286,1,3,6.8,7,9.333333333,8,5.6,5.666666667,5.75,5.166666667,7.5,7.8,5.8,8.4,3.428571429, ,1969.75,0.875,0.25,0.625,5,4.375,8.25,31.1595726,-94.01684952,EN, ,CRI_01042018_P2,2018,2.45, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,842, , , , , , , , ,-9, ,Costa Rica,94,73, ,2,17, , , , , , ,51402.625,3119433,3962372,4999441,15679.98056,81.4,56,78.83804321,3,0.896,0.832,0.973,1.97,3.843,4,8,1,4, ,66.45,60.6,2.289,3.909,4,1.431,3.04,3,0.419,1.877,2,1.367,3.219,3,2.052,3.745,4,0.116,0.646
208,CRI,Costa Rica,National Integration,PIN,CRI_ National Integration,CRI_ PIN,2,9,1, ,4,3,4,2, , ,8,3,9,8,1,4,6.2,8.5,1,4,6,6.666666667,1,3,7.333333333,8.8,9,9,5,8.166666667,8.666666667,7,7,6.333333333,9.5,8,3.333333333, ,1969.75,0.875,0.25,0.625,5,4.375,8.25,31.1595726,-94.01684952,EN, ,CRI_01042018_P2,2018,7.67, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,4418, , , , , , , , ,-9, ,Costa Rica,94,73, ,2,17, , , , , , ,51402.625,3119433,3962372,4999441,15679.98056,81.4,56,78.83804321,3,0.896,0.832,0.973,1.97,3.843,4,8,1,4, ,66.45,60.6,2.289,3.909,4,1.431,3.04,3,0.419,1.877,2,1.367,3.219,3,2.052,3.745,4,0.116,0.646
209,CRI,Costa Rica,National Liberation Party,PLN,CRI_ National Liberation Party,CRI_ PLN,2,9,1, ,4,2,2,3, , ,9.375,7.6,6.4,6.333333333,1,3,8.857142857,6.5,1,3,5,2.8,0,2,3.2,5.571428571,4.6,3,8.75,2.166666667,4.285714286,2.333333333,6,5.833333333,8.6,3.2,4, ,1969.75,0.875,0.25,0.625,5,4.375,8.25,31.1595726,-94.01684952,EN, ,CRI_01042018_P2,2018,19.49, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,1367, , , , , , , , ,-9, ,Costa Rica,94,73, ,2,17, , , , , , ,51402.625,3119433,3962372,4999441,15679.98056,81.4,56,78.83804321,3,0.896,0.832,0.973,1.97,3.843,4,8,1,4, ,66.45,60.6,2.289,3.909,4,1.431,3.04,3,0.419,1.877,2,1.367,3.219,3,2.052,3.745,4,0.116,0.646
210,CRI,Costa Rica,National Restoration,PREN,CRI_ National Restoration,CRI_ PREN,2,9,1, ,4,4,4,3, , ,7.875,4.428571429,5.5,7.833333333,1,4,4.6,9.714285714,1,4,7.166666667,8.375,1,4,8.142857143,8.714285714,6.833333333,8.4,3.857142857,8.5,9,7.428571429,8.5,6.833333333,9,8.166666667,4.333333333, ,1969.75,0.875,0.25,0.625,5,4.375,8.25,31.1595726,-94.01684952,EN, ,CRI_01042018_P2,2018,18.15, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,257, , , , , , , , ,-9, ,Costa Rica,94,73, ,2,17, , , , , , ,51402.625,3119433,3962372,4999441,15679.98056,81.4,56,78.83804321,3,0.896,0.832,0.973,1.97,3.843,4,8,1,4, ,66.45,60.6,2.289,3.909,4,1.431,3.04,3,0.419,1.877,2,1.367,3.219,3,2.052,3.745,4,0.116,0.646
211,CRI,Costa Rica,New Generation Party,PNG,CRI_ New Generation Party,CRI_ PNG,2,9,1, ,4,3,4,1, , ,7.666666667,5,7.333333333,7.8,1,4,6,6.8,1,3,6.75,7.2,1,3,7,8.2,6.833333333,5.333333333,6.333333333,5.666666667,4.75,5.5,6.6,3.25,8,8.166666667,1.75, ,1969.75,0.875,0.25,0.625,5,4.375,8.25,31.1595726,-94.01684952,EN, ,CRI_01042018_P2,2018,2.16, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Costa Rica,94,73, ,2,17, , , , , , ,51402.625,3119433,3962372,4999441,15679.98056,81.4,56,78.83804321,3,0.896,0.832,0.973,1.97,3.843,4,8,1,4, ,66.45,60.6,2.289,3.909,4,1.431,3.04,3,0.419,1.877,2,1.367,3.219,3,2.052,3.745,4,0.116,0.646
212,CRI,Costa Rica,Social Christian Unity Party,PUSC,CRI_ Social Christian Unity Party,CRI_ PUSC,2,9,1, ,4,3,4,3, , ,9.125,6,5,8.333333333,1,4,8.428571429,8.75,1,4,5.375,6,1,3,6.2,8.4,7.8,8.666666667,7.875,6.166666667,6.5,4.5,6.166666667,6,8.666666667,3,4.375, ,1969.75,0.875,0.25,0.625,5,4.375,8.25,31.1595726,-94.01684952,EN, ,CRI_01042018_P2,2018,14.6, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,1199, , , , , , , , ,-9, ,Costa Rica,94,73, ,2,17, , , , , , ,51402.625,3119433,3962372,4999441,15679.98056,81.4,56,78.83804321,3,0.896,0.832,0.973,1.97,3.843,4,8,1,4, ,66.45,60.6,2.289,3.909,4,1.431,3.04,3,0.419,1.877,2,1.367,3.219,3,2.052,3.745,4,0.116,0.646
213,CRI,Costa Rica,Social-Christian Republican Party,PRS,CRI_ Social-Christian Republican Party,CRI_ PRS,2,9,1, ,4,3,4,2, , ,6.5,6,8.75,8,1,4,8,9.25,1,4,5.75,5.333333333,1,3,5,7.5,9.6,8,7,8,7.666666667,5,6,3.5,9.666666667,6.333333333,2, ,1969.75,0.875,0.25,0.625,5,4.375,8.25,31.1595726,-94.01684952,EN, ,CRI_01042018_P2,2018,4.21, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Costa Rica,94,73, ,2,17, , , , , , ,51402.625,3119433,3962372,4999441,15679.98056,81.4,56,78.83804321,3,0.896,0.832,0.973,1.97,3.843,4,8,1,4, ,66.45,60.6,2.289,3.909,4,1.431,3.04,3,0.419,1.877,2,1.367,3.219,3,2.052,3.745,4,0.116,0.646
214,CUB,Cuba,Communist Party,PCC,CUB_ Communist Party,CUB_ PCC,2,5,1, ,2,4,4,3, , ,10,8.2,6.6,0.6,0,1,9.333333333,5.75,1,3,3,9.25,1,4,9.5, ,2.4,2.25,8.5,1.5,3,9.4,2.75,9.75,8.333333333,1,9.5, ,1958.4,0.8,0.4,0,2,3.6,8.4,35.70473226,-76.16679891,EN, , ,2018,100, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,4892, , , , , , , , ,-9, ,Cuba,40,155, ,2,19, , , , , , ,109740.925,10596987,11126430,11338138, ,79.3,47, ,0,0.182,0.079,0.331,-2.661,0.377,0,1,0,1, ,85.65,80.82,-2.44,0.411,0,0.609,2.293,2,0.879,2.291,2,-1.287,0.815,1,-1.586,0.489,0,0.472,0.467
215,CYP,Cyprus,Citizen's Alliance,SYM,CYP_ Citizen's Alliance,CYP_ SYM,5,15,1, ,1,3,3,2,2, ,6.666666667,7.666666667,6.625,4.333333333,0,2,7.8,4.666666667,0,2,6.666666667,6.875,1,3,6.833333333,5.833333333,4.8,4.25,5,2.75,4.4,3.363636364,7.166666667,4,4,4.666666667,4, ,1969.818182,0.909090909,0.727272727,0.909090909,2,4.636363636,8.363636364,31.05703597,44.06809165,EN, ,CYP_22052016_L1,2016,6,5.4,5.12442094,4.752874301,1.547578754, , , , , , , , , , , , , ,Social democracy,3.3,3.5,3.5, ,1, , , ,5.24,6.4242,-0.906666667,-1.757533333, , , ,2341,3117, , ,55340, , , , , ,-9, ,Cyprus,352,156,6,5,10,0,10,10,2,1,1,9157.709,766615,943290,1189265, ,80.8,59,69.45201874,3,0.846,0.74,0.921,1.509,3.685,4, , ,3,64.7,73.97,40.54,1.766,3.772,4,1.449,3.054,3,1.711,3.007,3,-0.637,1.358,1,1.935,3.691,4,0.199,0.779
222,CYP,Cyprus,Solidarity Movement,KINHMA,CYP_ Solidarity Movement,CYP_ KINHMA,5,15,1, ,4,4,4,2,2, ,6.666666667,7.5,6.545454545,5.75,1,3,6.8,5.888888889,1,3,7.25,8.857142857,1,4,8.8,8.571428571,6.8,5.333333333,3,3.285714286,6.285714286,4.111111111,7.8,4.571428571,4.833333333,4.5,4.571428571, ,1969.818182,0.909090909,0.727272727,0.909090909,2,4.636363636,8.363636364,31.05703597,44.06809165,EN, ,CYP_22052016_L1,2016,5.2,5.4,5.12442094,4.752874301,1.547578754, , , , , , , , , , , , , , , , , , ,0, , , ,5.24,6.4242,0.51,-0.535311111, , , , , , , , , , , , , ,-9, ,Cyprus,352,156,6,5,10,0,10,10,2,1,1,9157.709,766615,943290,1189265, ,80.8,59,69.45201874,3,0.846,0.74,0.921,1.509,3.685,4, , ,3,64.7,73.97,40.54,1.766,3.772,4,1.449,3.054,3,1.711,3.007,3,-0.637,1.358,1,1.935,3.691,4,0.199,0.779
223,CZE,Czech Republic,ANO 2011,ANO,CZE_ ANO 2011,CZE_ ANO,1,31,1, ,2,4,4,3,3, ,6.88,9.04,7.681818182,3.833333333,0,2,8,5,1,3,2.909090909,8.407407407,1,4,8.75,8.285714286,2.869565217,6.666666667,3.80952381,4.5,6.866666667,6.956521739,7.5,2.772727273,5.222222222,8,8.25, ,1976.142857,0.857142857,0.964285714,0.964285714,2,6.214285714,7.928571429,49.71402893,15.49810791,EN, ,CZE_21102017_L1,2017,29.6,39,6.965000871,4.812319538,7.030291601,5.846153736,6.428571224,5.142857075,2.928571463,7.642857075,6.699999809,6.214285851,14,29.60000038,39,2017,9,1,Liberal,6,6.7,3.5,8.7,1, , , ,5.69,4.5114,-1.856666667,0.4886, , , ,2263,2141,2111,CZ-7-4,82430, , , , , ,-9, ,Czech Republic,316,157,5,1,4,1,9,9,2,1,1,78668.412,10333355,10255063,10625695,33435.50918,79.4,59,75.50138855,3,0.822,0.702,0.923,0.665,3.183,3, , ,2,60.8,66.4,63.44,2.134,3.878,4,2.33,3.627,4,1.753,3.039,3,2,3.599,4,1.791,3.619,4,0.206,0.9
227,CZE,Czech Republic,Czech Pirate Party,Pi,CZE_ Czech Pirate Party,CZE_ Pi,1,31,1, ,3,2,1,3,3, ,6.318181818,7.052631579,3.647058824,6.625,1,3,5.214285714,1.481481481,0,1,7.52,2.882352941,0,2,3.727272727,2.95,6,2.416666667,7.76,1.92,2.391304348,1.708333333,2.764705882,3.769230769,2.333333333,6.833333333,1.363636364, ,1976.142857,0.857142857,0.964285714,0.964285714,2,6.214285714,7.928571429,49.71402893,15.49810791,EN, ,CZE_21102017_L1,2017,10.8,11,6.965000871,4.812319538,7.030291601,5.833333492,4.142857075,1.230769277,7,4.636363506,3.375,7.571428776,14,10.80000019,11,2017,9,0,Other, , , , ,0, , , ,5.69,4.5114,0.935,-3.029918519, , , ,2261,2047,2114, ,82953, , , , , ,-9, ,Czech Republic,316,157,5,1,4,1,9,9,2,1,1,78668.412,10333355,10255063,10625695,33435.50918,79.4,59,75.50138855,3,0.822,0.702,0.923,0.665,3.183,3, , ,2,60.8,66.4,63.44,2.134,3.878,4,2.33,3.627,4,1.753,3.039,3,2,3.599,4,1.791,3.619,4,0.206,0.9
231,CZE,Czech Republic,TOP 09,TOP 09,CZE_ TOP 09,CZE_ TOP 09,1,31,1, ,3,2,1,2,2, ,7.32,6.928571429,3.95,7.925925926,1,4,7.961538462,4.043478261,0,2,6.875,2.592592593,0,2,2.863636364,3.444444444,8.125,3.555555556,7.727272727,3.045454545,2.80952381,1.407407407,3.352941176,7.1875,7,3.260869565,1.28, ,1976.142857,0.857142857,0.964285714,0.964285714,2,6.214285714,7.928571429,49.71402893,15.49810791,EN, ,CZE_21102017_L1,2017,5.3,3.5,6.965000871,4.812319538,7.030291601,7.785714149,7.428571224,5.071428776,6.857142925,4.642857075,3.5,3.214285612,14,5.300000191,3.5,2017,2,0, , , , , ,0, , , ,5.69,4.5114,2.235925926,-0.467921739, , , , , ,2109, , , , , , , ,-9, ,Czech Republic,316,157,5,1,4,1,9,9,2,1,1,78668.412,10333355,10255063,10625695,33435.50918,79.4,59,75.50138855,3,0.822,0.702,0.923,0.665,3.183,3, , ,2,60.8,66.4,63.44,2.134,3.878,4,2.33,3.627,4,1.753,3.039,3,2,3.599,4,1.791,3.619,4,0.206,0.9
239,DJI,Djibouti,Center of Unified Democrats,CDU,DJI_ Center of Unified Democrats,DJI_ CDU,4,2,0, ,2,4,4, ,1, ,99,10,10,0,0,1,0,10,1,4,10,10,1,4,10, , , , ,0,0,0,0,0,0, ,0, ,1981,1,1,1, ,9,10,11.5,43,FR, ,DJI_23022018_L1,2018, ,1.5, ,1.280380222, , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,5946, , , , , , , , ,-9, ,Djibouti,522,113,1,4,8,0,3,3,0,6,5,21567.91,590398,717584,958920, ,67.1,31,31.39824295,1,0.267,0.123,0.206,-1.202,1.469,1,6,2, ,63.83,61.78,21.48,-0.105,2.433,2,-0.135,1.568,1,0.428,1.882,2,-0.542,1.441,1,-0.06,1.839,2,0.629,0.359
